screen_name,name,description,verified,followers_count,statuses_count,url,created_at,mentions_ibm,blank_bio
susie_lee_,Susie Lee,MSc Rehab Engineering & Assistive Tech student @UCL || Junior Ambassador @gianthealthevnt || Interested in all things healthcare & technology 🤖🧠👩‍🔬,False,80,94,,Sun Feb 04 14:58:02 +0000 2018,0,0
PoulainFrederic,Frederic Poulain,"Manager IT (Systèmes et Cloud) chez @LaMut_Generale, intéressé par #DevOps, #IAC, #Cloud, #Digital, #IoT, #MachineLearning, #BigData...",False,58,50,,Sun Aug 11 22:56:35 +0000 2013,0,0
sgarciacid1,Salvador García,,False,1,0,,Wed Sep 23 03:22:23 +0000 2015,0,1
RJ_Collier,Becky Collier,"Promoting Leeds City Region as a digital & tech hub at LEP, enjoy films, love craft beer, mum to 2 girls. Views own https://t.co/H2idWv8c1p",False,1427,407,https://t.co/xr4QFXb6Uq,Fri Jan 13 12:46:54 +0000 2017,0,0
ste_wr,Steve Wright 🦖🕹,Technical Project Manager @teooh_app. Formerly @IBM. VR Enthusiast 🎮 Generalist Nerd 🤓 Corgi owner 🦊,False,193,3290,https://t.co/dyg6XBSfHj,Mon Dec 30 18:15:45 +0000 2013,1,0
martin_alemao,Martin Alemao,Passioné d'économie et fan du Psg.,False,11,223,,Sat Oct 29 12:31:13 +0000 2011,0,0
robbroughton3,Rob Broughton,,False,4,4,,Tue Jun 13 16:06:01 +0000 2017,0,1
1337_N00b420,🗿 CWC 🗿,"I like computers, guitar, art, cooking, bikes, and hanging out with my fiance!",False,68,330,,Thu Mar 16 01:16:28 +0000 2017,0,0
teleran_tech,Teleran,Teleran's software solutions enable organizations to optimize the business value and protect the use of data warehouses and analytical applications.,False,197,179,https://t.co/vPuGCBaJRL,Tue May 10 14:34:00 +0000 2016,0,0
aolvera_m,Alfredo Olvera,Divertirme,False,1,79,,Tue Nov 14 20:15:50 +0000 2017,0,0
janasangar,Archer JK,,False,19,160,,Sun May 20 13:34:06 +0000 2012,0,1
EFMEvents,EFM Inc.,The EFM series of IT Symposium conferences are the leading and most important annual gathering of #CIOs and their #IT leaders in their respective geographies.,False,365,632,http://t.co/FplbtmVCoR,Tue Mar 02 16:59:58 +0000 2010,0,0
karobotco,Karo Ladino 🐢,"Powering @pyladies_co, Hardware Hacker, Teacher @platzi, dev @QuantilMA, Robotics Eng, Art, Open-source, 🤖Revolution. Ella/Her/She.",False,1500,7254,,Sun Aug 08 01:51:42 +0000 2010,0,0
lbass_ideavault,Real Ideas&Solutions,"Husband. Father of 4. Brain Cancer Survivor. Determined/Innovative Entrepreneur. CEO/Advocate
CEO, InResponse Holdings / Health
CEO/Chariman, CodeGrey (501c3)",False,135,271,https://t.co/GUzMc3yf3i,Sun Aug 28 20:19:26 +0000 2011,0,0
frankaschieber,Frank Schieber,Marketing. Data. Communications. Coffee.,False,97,137,https://t.co/E6FPNTzDeV,Wed Apr 19 21:35:02 +0000 2017,0,0
davidva96137755,david valencia,,False,10,120,,Fri Jun 28 21:29:07 +0000 2013,0,1
usapgk,Krish,தமிழன்,False,27,102,,Thu Nov 01 03:56:49 +0000 2012,0,0
MEDIAWEN_ES,MEDIAWEN_ES,,False,7,4,https://t.co/OQrN03PQ4h,Tue Feb 20 17:03:33 +0000 2018,0,1
schellgames,Schell Games,Schell Games is the largest full-service education & entertainment game development company in the US. Bridging education & entertainment! Developers of @ieytd,False,15988,8530,http://t.co/g2FZIVx6O0,Wed Jul 21 20:43:05 +0000 2010,0,0
uttamkumarutt22,Sree:Uttam Kumar Roy(Addmin suport),Admin Support provides a freelance business and marketing support service business case.,False,1254,590,,Mon Jan 01 09:24:05 +0000 2018,0,0
InTechGroupEU,InTech Group,"InTech Group - #Modern #Business #Solutions. #Awesome #Brands #Creation, #Development & #Support. Your business efficient digital partner.",False,356,258,https://t.co/BdLXWmW9i9,Tue Nov 07 11:05:13 +0000 2017,0,0
DavidNiewolny,David Niewolny,"Digital health innovator operating at the intersection of ubiquitous #connectivity, #AI and #healthcare @RTI_software",False,114,230,https://t.co/1gWDdCn1Hi,Tue Oct 24 16:33:15 +0000 2017,0,0
smithco_cooper,Cooper W Smith,,False,1,0,,Tue Feb 20 16:35:55 +0000 2018,0,1
where_lee,Lee Butler,Location matters,False,43,16,https://t.co/5fZrl6xwbR,Wed Jan 31 11:12:48 +0000 2018,0,0
WMerritt70,Wesley John Merritt III,"5'5""",False,13,1220,,Tue Feb 13 15:11:20 +0000 2018,0,0
Josephdrew16,Joseph Andrew,,False,17,8,,Sun Sep 21 12:23:06 +0000 2014,0,1
prakashraj1265,Prakashraj,,False,30,8,,Sun Aug 24 04:00:47 +0000 2014,0,1
abhi576,Abhishek Taneja,,False,578,688,,Fri Oct 02 16:11:13 +0000 2009,0,1
j_aici,JAI,AI Researcher,False,20,31,https://t.co/8u2LlPn21L,Mon Sep 10 17:16:10 +0000 2012,0,0
DivyaGangaS2,Divya Ganga.S,,False,9,1,,Wed Feb 07 13:09:35 +0000 2018,0,1
KARANMINNA,KARAN N,,False,19,52,,Tue Nov 28 10:09:17 +0000 2017,0,1
Shvaric,TempName,Me,False,8,9,,Thu Jan 15 02:04:52 +0000 2015,0,0
JRiddall,Jeff Riddall,"Content marketing, SEO & analytics dude via @gShiftLabs @getmintent with an appreciation for the left-of-centre written word.",False,3176,42755,https://t.co/ANVkcdMJ6o,Wed Mar 25 12:24:57 +0000 2009,0,0
streetway161,Wayne Anthony Street,"Songwriter, solo artist, producer-engineer for HoneyPot Studios. Guitar & vocals for The Tyme Travellers on Street Music. musician, poet, actor, activist",False,6642,19137,https://t.co/pJSutcUOeo,Fri Nov 25 19:23:16 +0000 2011,0,0
geo_lvg,Geo Loudvig,,False,10,1,https://t.co/xc8EuZPNu5,Mon Jan 10 09:48:09 +0000 2011,0,1
mindrei,marius indrei,Wandering about.,False,110,570,https://t.co/O1Zt3YRbxr,Thu Mar 19 02:27:34 +0000 2009,0,0
RBL_Aexonis,Remy Blanc,,False,2,1,,Tue Feb 20 14:54:12 +0000 2018,0,1
LemlihKamal,Kamal Lemlih,,False,5,5,,Wed Dec 13 15:47:30 +0000 2017,0,1
Positive_Naick,PositiveNaick Analytics,Leading AI and Analytics solutions provider. Follow us to know more about how AI and Analytics will shape the future.,False,28,202,https://t.co/hu2b51danW,Wed Aug 23 10:23:20 +0000 2017,0,0
arielleKitio,arielleKitio,"CAYSTI & https://t.co/JHPNrOjPYN founder

@NextEinsteinFor Ambassador | @Techwomen | Forbes30Under30
#CodeLover, #PersonalizedEducation, Girls & youth empowerment",False,1152,1281,https://t.co/wJIXdGSzQS,Thu Feb 13 10:20:47 +0000 2014,0,0
TensorSymp,IEEE TensorSymp 2,2nd Symposium on Tensor Methods for Signal Processing and Machine Learning @ IEEE GlobalSIP 2019,False,46,11,https://t.co/fUnApewQIN,Sun Feb 18 20:13:25 +0000 2018,0,0
Leomi7,Meghna Ayyar,"Research Assistant @ MIDAS, IIITD",False,67,88,,Tue Oct 01 05:21:28 +0000 2013,0,0
2622925931Diva,Diva,You belong with me,False,1,0,,Tue Feb 20 14:28:17 +0000 2018,0,0
manimaranphp,Manimaran Uthirapathy,React & Redux Developer,False,164,800,,Thu Mar 25 03:50:06 +0000 2010,0,0
Yesid_T_D,Yesid Eduardo Triana,😎,False,93,364,,Thu Nov 01 01:36:40 +0000 2012,0,0
ElectromakerIO,Electromaker.io,"News, reviews and hardware tutorials. Use our platform to share your projects with the global maker community.",False,10047,7435,https://t.co/UkqVI7hUyx,Thu Jun 15 14:59:07 +0000 2017,0,0
Fn32Nie,Jeff Nie,"Uni student, interested in OR(operations research)",False,14,19,,Fri Mar 11 14:03:17 +0000 2016,0,0
_rohitgaba,Rohit Gaba,"Salesforce Developer @IBM_IN


















































#Trailblazer - https://t.co/T4ZrNAUhfQ









#ImNotOnFacebook",False,70,594,,Thu May 27 08:10:46 +0000 2010,1,0
info35993474,lake properties,"If you know of anyone thinking of selling or buying property,please call me 
Russell Heynes 
Lake Properties 
0836247129",False,609,1252,https://t.co/d3IFvr8VpT,Fri Sep 12 13:18:20 +0000 2014,0,0
lovebir84112287,love birds,,False,808,11,,Mon Feb 12 07:59:56 +0000 2018,0,1
KundanBharat,Kundan,"Delhi School of Social Work, University of Delhi.",False,91,1429,,Mon May 16 08:15:47 +0000 2011,0,0
LorenzoTenti,Lorenzo Tenti,"I’m a big data engineer / programmer / computational scientist / tech geek. I grew up in Italy, I live in London.",False,61,90,https://t.co/XipfogMLqs,Mon Mar 01 13:39:08 +0000 2010,0,0
simac_pro,Simac Professional,Société d’Informatique au Luxembourg et en France. #IT #Gouvernance #Protection #DataSecurity #Stockage #Mobilité  #GDPR #RGPD  #Infrastructure,False,355,561,https://t.co/qynatJv3eM,Mon Mar 14 16:02:18 +0000 2016,0,0
BGCPNY,Boys and Girls Club of Poughkeepsie,"Empowering our youth to visualize & achieve their full potential with programs that promote Academic Success, Healthy Lifestyles, Good Character & Citizenship.",False,154,290,https://t.co/dn5IELRuDe,Wed Nov 08 23:17:38 +0000 2017,0,0
MRai015,Manjit Rai,,False,15,1,,Mon Nov 20 21:46:13 +0000 2017,0,1
puneetdokania,Puneet Dokania,"Research Fellow, University of Oxford",False,35,1,https://t.co/76a8rTrveC,Thu Jul 28 15:08:35 +0000 2016,0,0
IjazBe,ijazbesanttech,,False,478,855,https://t.co/Zf1fxsuCfZ,Sat Oct 07 07:12:49 +0000 2017,0,1
whysobrayan,Brayan Miranda,Talk nerdy to me 🤓,False,11,10,,Sun Feb 11 02:26:14 +0000 2018,0,0
Ignishan,Shane K.,Husband | Father | Gamer | Coder | Cyber Security Professional.,False,24,45,,Thu Feb 02 17:36:11 +0000 2017,0,0
conradboo,Conrad Boo,founder @ https://t.co/4dIa0pQQm0,False,144,139,https://t.co/Tm8vTQcNVC,Thu Feb 19 10:54:53 +0000 2009,0,0
patriciaafdez,Patricia A Fdez,#Madre #MD #PhD #Geriatría #GestiónSanitaria Intentando colocar 1° las piedras grandes #CreerParaVer #SoyEJECON #SoyPromociona https://t.co/XfBgAzmDjl,False,6631,26205,https://t.co/MbK5iF8p5B,Wed Nov 30 17:39:47 +0000 2011,0,0
lilbenini,Lila Benini,Cycling and running and taking a lot of trains in London,False,59,91,,Thu Mar 03 13:45:05 +0000 2011,0,0
StudAccess,StudAccess,Представление персональных услуг по подбору и привлечению абитуриентов из-за рубежа в российские вузы,False,11,4,https://t.co/X8YkOeHGGA,Mon Jan 25 21:29:44 +0000 2016,0,0
Mcadenosh,Nasir adegbenga,,False,75,34,http://t.co/LpWAPeNO,Thu Apr 28 05:31:28 +0000 2011,0,1
utclicks,ut_yatripandit🇮🇳,"In love with travel, urdu shayri and hindi poetry",False,71,1024,,Fri Jun 24 09:36:20 +0000 2016,0,0
_SYODEL_,SYODEL,"We all have a unique skill to bring to the world, through our individual daily experiences we all have different views. Knowledge through collaboration.",False,144,269,,Wed Apr 19 23:20:21 +0000 2017,0,0
SURAJPAWAR223,Suraj Satish Pawar,,False,4,0,,Tue Feb 20 07:42:57 +0000 2018,0,1
e50934,HM,,False,0,0,,Tue Feb 20 10:04:04 +0000 2018,0,1
trayanski,alex,,False,38,1,,Thu May 14 02:24:08 +0000 2009,0,1
tfstrategist,tfs,Position Trader & Trend Follower | Stocks & Crypto | Cardwell RSI | Wyckoff of Roman | CANSLIM | SEPA | Engineer | MBA. Sometimes I tweet trades.,False,789,1203,,Wed Aug 05 13:57:08 +0000 2015,0,0
Sarah30acker,Sarah Dreisigacker,,False,6,0,,Tue Feb 20 10:18:54 +0000 2018,0,1
jborut,乂3ᗪ乇尺尺8,Tech Junkie & Galaxy explorer 🚀,False,115,1082,,Thu Oct 01 07:24:08 +0000 2009,0,0
THEPHANTOM___,* * * * * * * * * * * * * * *,* * * * * * * * * * * * * * * * * * * * * * *,False,1184,215,,Fri Dec 09 20:58:47 +0000 2016,0,0
markmichaeldmic,Mark Michael,#iot #futureofeverthing #digital #ai #BigData #smartcity #Geopolitics #technology #Brexit #artificialintelligence #breaking #indopacific #cybercrime #terrorism,False,2535,145185,,Tue Apr 25 20:35:13 +0000 2017,0,0
craftylilpanda,Rebecca Oldfield,"Creative Marketing, Music, Art, Film, Design, Fitness blah blah... Got a film degree, Bio Med/ Nutrition /PT qualifications & a cat: Eco & Ethical for the win!",False,1798,2233,https://t.co/KM5pZHfrnh,Fri Aug 24 08:17:05 +0000 2012,0,0
starherokarthik,Karthik Narayan,Runner 🏃,False,152,10648,https://t.co/tTyCn3alGB,Sat Jan 28 13:23:30 +0000 2012,0,0
chetanach95,chetana,,False,8,62,,Fri Oct 08 07:58:24 +0000 2010,0,1
ChrisKn83133772,Chris Knowles,Music Music Music Photography Health DIY & Home Pop Art Fitness & Wellness Weird Tech Professionals & Reporters Digital Creators Movies Literature,False,5,17,,Fri Feb 16 08:38:02 +0000 2018,0,0
BestEngage,BestEngage,APL specializzata nella digital industry.,False,28,28,https://t.co/irEOeQbjo5,Wed Nov 16 11:41:42 +0000 2016,0,0
Daniel_Liu12580,Daniel,商業與金融 科技 國際新聞,False,1,32,,Tue Dec 12 02:50:00 +0000 2017,0,0
AhmedHa15101100,Ahmed Hamza,American University of Iraq Sulaymanyah Business administration & IT,False,85,39,,Sat Oct 24 09:01:40 +0000 2015,0,0
Real_HackerU,HackerU,"The leading provider of Cyber Security and Defense training programs for continuing education departments, government bodies, and companies. 👨‍🎓💻👩‍🎓",False,86,158,https://t.co/qyviReJBdE,Tue Jul 25 09:34:58 +0000 2017,0,0
MarcelloIenca,Marcello Ienca,"Researcher at @ETH @EthicsPolicyLab interested in human & artificial intelligence. Founder @ScienzaLive. Brains, AI, open science, ethics & human rights",False,1222,1306,https://t.co/nzgTgUATQj,Thu Nov 17 19:24:03 +0000 2011,0,0
YasserIII,Yasseriii,وحدي هنا,False,30,1296,,Sun Dec 04 08:38:14 +0000 2011,0,0
sam_AI_Dr,Samuel OFOSU MENSAH,Artificial Intelligence Researcher. PhD Student @AIMSacza @StellenboschUni,False,59,21,,Thu Jul 19 16:25:52 +0000 2012,0,0
hackkevin5007,Kevin@Markus,Tech enthusiast l Programmer l Loves Travelling l Foodie l Swimmer,False,24,209,,Tue Jun 06 04:04:11 +0000 2017,0,0
rasheedbari,Mohd. Rasheed (Bari),"CoFChair WATERCARE (Maldives, water advocacy NGO). for Civil Society #SDG6. DBA candidate promoting Social Enterprise in Maldives.",False,1111,2105,https://t.co/nYSPUA3lBd,Tue Apr 28 14:20:42 +0000 2009,0,0
STAARNOVA,Alex Barrett,,False,46,55,,Mon Sep 28 06:45:28 +0000 2015,0,1
henry17isaac,HENRY ISAAC,,False,7,0,,Tue Aug 22 04:01:14 +0000 2017,0,1
Amit_Raj1234,Amit Rajpurohit,,False,11,1,,Mon Sep 05 13:30:13 +0000 2016,0,1
ankitkahmbu,Ankitkahmbu,Ankitmarwadi,False,54,23,,Fri Feb 09 06:48:41 +0000 2018,0,0
jameson_tibbs,Jameson Tibbs,,False,5,3,,Tue Feb 06 03:12:26 +0000 2018,0,1
ShubhiNayak,Shubhi Nayak,"The human who does not value himself, cannot value anything or anyone.",False,13,10,,Mon Oct 30 09:24:30 +0000 2017,0,0
mackbirchard,Mackenzie,"Student @smithbusiness & @queensulaw | Expressions are my own, retweets are not.",False,206,115,https://t.co/CEHjc72Fmc,Thu Jun 02 18:30:31 +0000 2011,0,0
Ragulan20,Ragulan,Thala(தல) fan forever..........Sachin The Legend........Proud to be an Indian.....,False,171,1076,,Wed Mar 04 02:27:14 +0000 2015,0,0
granvilleDSC,Vincent Granville,"Vincent Granville is a data science pioneer, author, founder, CEO, and investor.
#DataScience #DataScientist #BigData",False,8336,5945,https://t.co/PmIITyXRFR,Tue Aug 01 17:56:35 +0000 2017,0,0
imlak24296,Lakshman Kumar,Banalorean | Engineer | Gamer | Space enthusiast.,False,41,79,,Sat Feb 11 15:54:32 +0000 2012,0,0
40grad_de,40° Labor/Innovation,"Die Innovation Experience: Trend- & Zukunftsforschung, Customer/User Experience, Online-Forschung, Change-Management & Kommunikation. We follow back.",False,264,1466,http://t.co/CMt9FfIbdG,Thu Dec 06 22:05:57 +0000 2012,0,0
baLawson550,Brett Lawson,,False,13,2,,Tue Dec 08 13:16:32 +0000 2015,0,1
TahaAhsan1,Taha Ahsan,😀,False,7,5,,Wed Jul 25 14:46:25 +0000 2012,0,0
PuzzleGardens,鬽觀締;Logogdoad3V,"#鬽觀締ᛝ:#animist,   #aspirant #immortal,  #TimetraVL3r/#UF0/#L0g0gD0鬽觀締觀,
!🎀🐉",False,41,80,,Wed Feb 14 17:40:41 +0000 2018,0,0
Omii_Oficial,Organismo Mundial de Informatica e Internet,"Sede Oficial del Organismo Mundial de  e Internet, difundimos las Tecnologías a nivel Mundial",False,310,100,,Tue Feb 20 03:01:01 +0000 2018,0,0
Ash_Cureton,Ashley Cureton,IBMer!  Digital Sales Specialist -- The Future is #Tech,False,11,3,,Tue Feb 20 03:02:51 +0000 2018,1,0
JRVANPERNIS,James R VanPernis Jr,"Dutch reach advocate. Plogging advocate. https://t.co/uxT316HYb7 advocate!
I also advocate for bikeways separated from vehicle traffic wherever possible.",False,1256,25747,,Tue Oct 06 20:06:52 +0000 2015,0,0
onurterzi01,Onur Terzi,"Tarımsal Finansman Uzmanı, Dijital Dönüşüm Gönüllüsü",False,100,206,,Wed Feb 05 07:57:22 +0000 2014,0,0
GoAppier,Appier,Appier is a technology company that makes it easy for businesses to use artificial intelligence to grow and succeed in a cross-screen era.,False,783,798,http://t.co/PsvOnlFpOv,Mon Jun 18 13:19:55 +0000 2012,0,0
mircruzbal,Miriam CB,,False,8,25,,Sun Oct 14 11:52:35 +0000 2012,0,1
dev103staff,Pacal Didik Malaysia,"Ampunkan Patik,Tidak mengikut kiraan.Takut Masa tidak menungggu,Daulat Tuanku
https://t.co/g6inpZ8ydp  
https://t.co/Z8uyd0f72u
https://t.co/LVJZIj27RP  https://t.co/6cmAAqgouB

https://t.co/SMqfkmEHnz",False,49,2771,https://t.co/ddB3zd43n9,Fri Oct 20 08:12:22 +0000 2017,0,0
reworkhealth,REWORK Health,"How will advancing technologies such as mHealth, synthetic biology, #personalised #medicine, #wearables & #robotics change future #healthcare #reworkhealth",False,408,1462,http://t.co/5vwnga9fDQ,Fri Jun 12 11:54:45 +0000 2015,0,0
CoNovabits,Esteban NovaBits.co,,False,9,6,,Fri Feb 16 13:52:03 +0000 2018,0,1
hide_tora_desu,hide_tora,今年はなぜかRuby on Rails & Herok & Flutter開発やってます。GISとスマホアプリの加速センサーを使った地域見守りシステムの研究をしていました。いっぱいある紙地図の情報とデジタル地図の融合ができればと思っています。 開発関係と地理、歴史、鉄道、音楽関係と茨城県関連に興味あり。,False,193,339,,Tue Apr 27 14:35:23 +0000 2010,0,0
CarlosRuiz612,Carlos Ruiz,,False,76,190,,Sun Feb 28 02:25:34 +0000 2010,0,1
dmtechtic,DMTechTIC,#Twelcome sur le microblog spécialisé  #Tech ⚡️ #Automotive 🚘 #Business 📈 by @designmoteur Team,False,37,369,,Fri Feb 02 02:19:50 +0000 2018,0,0
RomeoEm1,Romeo Em,Husband // Father // Product designer @ Capital One,False,178,1423,https://t.co/yGtrSaijNH,Sun Jan 02 23:53:40 +0000 2011,0,0
Qlouder,Qlouder,"Qlouder | Brings you more #AppDevelopment #GSuite #Collaboration #BigData #MachineLearning. Google AppDev Specialization Partner. 
Pronounced: klóü-der",False,196,715,http://t.co/0RZriBJsJV,Mon Jan 09 12:47:02 +0000 2012,0,0
ScottDham,Scott Durham,Living life my way | F.O.E.,False,91,218,,Mon Apr 08 23:31:09 +0000 2013,0,0
AiGoodguy,GoodguyAI,AI,False,16,0,,Sun Feb 11 18:29:33 +0000 2018,0,0
AFRICA6ix,AFRICA6,"I am Kevin, A6. A song writer, a Poet, a Rapper, a Musician.
Project Manager
Information and Technology Personnel...
""LOVE AND LIBERTY""",False,36,12,,Mon Feb 19 22:37:02 +0000 2018,0,0
itsforyoudad,For You Dad,,False,0,3,,Sun Feb 18 20:23:56 +0000 2018,0,1
27541603,27541603,暗号通貨中心のアカウントです。RippleやNEMのバブルを経験し、再来を期待。また知識は浅いので単なる素人の戯言ですが、Decentralandを中心に暗号通貨の未来を妄想してツイートしてます。現在の銀行でいう預金や振込はNEMで、引き出しや支払いはDASHでという夢を見ています。POI破綻ならSkycoinに期待！,False,48,603,,Sun Oct 28 10:23:29 +0000 2012,0,0
donsmith,Don Smith,,False,222,649,https://t.co/bw10My8zns,Tue Feb 27 18:02:19 +0000 2007,0,1
FreddieFerrara,"Freddie Joe Ferrara, Jr.","Born and Raised in Hearne, TX   Moved to Houston to work at NASA JSC, Contractor Wyle Labs, in 1988. Retired 2012  Continue to Live in Houston",False,3,24,,Thu Dec 28 07:47:20 +0000 2017,0,0
gurenragan_1216,Hey!YoÜ!,The Answer is inside of me.,False,203,1667,,Wed Aug 15 00:48:58 +0000 2012,0,0
T0p0L0gIcaL,Noetherian Legends,"""Buy the 🎟️ take the 🎢"" - Hunter S. Thompson",False,14,2,,Mon Feb 05 00:17:29 +0000 2018,0,0
